城市行政区划代码,城市名,线路id,线路名,地铁站名,经度,纬度,所属线路
3201,南京,320100022467,S1号线(机场线),320100022467003,翠屏山,118.784514,31.942530,320100022467
3201,南京,320100022467,S1号线(机场线),320100021307016,南京南站,118.796786,31.970968,320100022330|320100022467|320100021573|320100021307
3201,南京,320100022330,1号线,320100022330002,中国药科大学,118.914127,31.897684,320100022330
3201,南京,320100022330,1号线,320100022330003,南京交院,118.904804,31.912860,320100022330
3201,南京,320100022330,1号线,320100022330004,南医大·江苏经贸学院,118.890239,31.933475,320100022330
3201,南京,320100022330,1号线,320100022330005,龙眠大道,118.877156,31.939902,320100022330
3201,南京,320100022330,1号线,320100022330006,天印大道,118.863561,31.937638,320100022330
3201,南京,320100022330,1号线,320100021571024,竹山路,118.844454,31.931965,320100022330
3201,南京,320100022330,1号线,320100022330008,小龙湾,118.832624,31.929684,320100022330
3201,南京,320100022330,1号线,320100022330009,百家湖,118.820843,31.931941,320100022330
3201,南京,320100022330,1号线,320100022330010,胜太路,118.821393,31.943549,320100022330
3201,南京,320100022330,1号线,320100022330011,河定桥,118.820141,31.952092,320100022330
3201,南京,320100022330,1号线,320100022330012,双龙大道,118.817196,31.963833,320100022330
3201,南京,320100022330,1号线,320100022330014,花神庙,118.785648,31.977795,320100022330
3201,南京,320100022330,1号线,320100022330015,软件大道,118.774583,31.976727,320100022330
3201,南京,320100022330,1号线,320100022330016,天隆寺,118.763146,31.979331,320100022330
3201,南京,320100022330,1号线,320100022330017,安德门,118.762136,31.990862,320100022330|320100022437
3201,南京,320100022330,1号线,320100022330018,中华门,118.774447,32.006748,320100022330
3201,南京,320100022330,1号线,320100021571013,三山街,118.781583,32.023021,320100022330
3201,南京,320100022330,1号线,320100022330020,张府园,118.783932,32.030963,320100022330
3201,南京,320100022330,1号线,320100021495012,新街口,118.784136,32.041806,320100022330|320100021495
3201,南京,320100022330,1号线,320100022330022,珠江路,118.784208,32.050974,320100022330
3201,南京,320100022330,1号线,320100021293010,鼓楼,118.783724,32.058958,320100022330|320100021293
3201,南京,320100022330,1号线,320100022330024,玄武门,118.784141,32.070016,320100022330
3201,南京,320100022330,1号线,320100022330025,新模范马路,118.783738,32.079901,320100022330
3201,南京,320100022330,1号线,320100021573021,南京站,118.796509,32.089322,320100022330|320100021573
3201,南京,320100022330,1号线,320100022330027,红山动物园,118.802053,32.095774,320100022330
3201,南京,320100022330,1号线,320100022330028,迈皋桥,118.809677,32.102712,320100022330
3201,南京,320100021495,2号线,320100021307011,油坊桥,118.721361,31.966454,320100021495|320100021307
3201,南京,320100021495,2号线,320100021495003,雨润大街,118.722613,31.983679,320100021495
3201,南京,320100021495,2号线,320100021495004,元通,118.721449,31.995471,320100021495|320100022437
3201,南京,320100021495,2号线,320100021495005,奥体东,118.729234,32.004581,320100021495
3201,南京,320100021495,2号线,320100021495006,兴隆大街,118.735943,32.015283,320100021495
3201,南京,320100021495,2号线,320100021495007,集庆门大街,118.739580,32.028573,320100021495
3201,南京,320100021495,2号线,320100021495008,云锦路,118.747323,32.034912,320100021495
3201,南京,320100021495,2号线,320100021299016,莫愁湖,118.758964,32.037306,320100021495
3201,南京,320100021495,2号线,320100021495010,汉中门,118.766962,32.042784,320100021495
3201,南京,320100021495,2号线,320100021495011,上海路,118.776444,32.042270,320100021495
3201,南京,320100021495,2号线,320100021495013,大行宫,118.794748,32.041717,320100021495|320100021573
3201,南京,320100021495,2号线,320100021495014,西安门,118.805761,32.040108,320100021495
3201,南京,320100021495,2号线,320100021495015,明故宫,118.819746,32.039218,320100021495
3201,南京,320100021495,2号线,320100021495016,苜蓿园,118.835310,32.040239,320100021495
3201,南京,320100021495,2号线,320100021495017,下马坊,118.848373,32.037578,320100021495
3201,南京,320100021495,2号线,320100021495018,孝陵卫,118.858058,32.035416,320100021495
3201,南京,320100021495,2号线,320100021495019,钟灵街,118.869395,32.039146,320100021495
3201,南京,320100021495,2号线,320100021495020,马群,118.894656,32.049556,320100021495
3201,南京,320100021495,2号线,320100021293017,金马路,118.906348,32.071699,320100021495|320100021293
3201,南京,320100021495,2号线,320100021495022,仙鹤门,118.904893,32.084898,320100021495
3201,南京,320100021495,2号线,320100021495023,学则路,118.916778,32.091280,320100021495
3201,南京,320100021495,2号线,320100021495024,仙林中心,118.930524,32.098725,320100021495
3201,南京,320100021495,2号线,320100021495025,羊山公园,118.940011,32.103824,320100021495
3201,南京,320100021495,2号线,320100021495026,南大仙林校区,118.959510,32.108763,320100021495
3201,南京,320100021495,2号线,320100021495027,经天路,118.976654,32.116151,320100021495
3201,南京,320100021307,S3号线(宁和线),320100021307017,高家冲,118.517253,31.909242,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307018,林山,118.531084,31.918826,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307019,桥林新城,118.547446,31.929882,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307020,石碛河,118.558049,31.938032,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307002,双垅,118.567483,31.948288,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307003,兰花塘,118.574859,31.958260,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307004,马骡圩,118.588380,31.973150,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307005,刘村,118.665113,31.944342,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307006,天保,118.677410,31.953164,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307007,高庙路,118.688338,31.968334,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307008,吴侯街,118.693035,31.975480,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307009,平良大街,118.702693,31.977846,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021299023,永初路,118.712185,31.974264,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307012,贾西,118.734119,31.959242,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307013,春江路,118.748257,31.962385,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307014,铁心桥,118.763796,31.964416,320100021307
3201,南京,320100021307,S3号线(宁和线),320100021307015,景明佳园,118.778690,31.962302,320100021307
3201,南京,320100021573,3号线,320100021573030,秣周东路,118.831022,31.868977,320100021573
3201,南京,320100021573,3号线,320100021573031,东大九龙湖校区,118.830450,31.896037,320100021573
3201,南京,320100021573,3号线,320100021573003,诚信大道,118.829894,31.907714,320100021573
3201,南京,320100021573,3号线,320100021573032,九龙湖,118.821222,31.916035,320100021573
3201,南京,320100021573,3号线,320100021573005,天元西路,118.808591,31.927697,320100021573
3201,南京,320100021573,3号线,320100021573006,胜太西路,118.807434,31.943772,320100021573
3201,南京,320100021573,3号线,320100021573008,宏运大道,118.803736,31.959557,320100021573
3201,南京,320100021573,3号线,320100021573034,明发广场,118.800512,31.977050,320100021573
3201,南京,320100021573,3号线,320100021573011,大明路,118.799624,31.986114,320100021573
3201,南京,320100021573,3号线,320100021573012,卡子门,118.795552,31.995041,320100021573
3201,南京,320100021573,3号线,320100021573013,雨花门,118.792454,32.003779,320100021573
3201,南京,320100021573,3号线,320100021573035,武定门,118.794632,32.013747,320100021573
3201,南京,320100021573,3号线,320100021573015,夫子庙,118.790911,32.024119,320100021573
3201,南京,320100021573,3号线,320100021573016,常府街,118.792317,32.033401,320100021573
3201,南京,320100021573,3号线,320100021573018,浮桥,118.796107,32.048660,320100021573
3201,南京,320100021573,3号线,320100021293011,鸡鸣寺,118.798082,32.057266,320100021573|320100021293
3201,南京,320100021573,3号线,320100021573037,南京林业大学·新庄,118.810407,32.076407,320100021573
3201,南京,320100021573,3号线,320100021573038,小市,118.785737,32.094998,320100021573
3201,南京,320100021573,3号线,320100021299009,五塘广场,118.777686,32.110501,320100021573
3201,南京,320100021573,3号线,320100021573040,上元门,118.769936,32.115477,320100021573
3201,南京,320100021573,3号线,320100021573041,柳洲东路,118.746237,32.139965,320100021573
3201,南京,320100021573,3号线,320100021573042,天润城,118.734078,32.150854,320100021573
3201,南京,320100021573,3号线,320100021573027,泰冯路,118.719024,32.153685,320100021573|320100022469
3201,南京,320100021573,3号线,320100021573043,东大成贤学院,118.707864,32.156194,320100021573
3201,南京,320100021573,3号线,320100021573044,星火路,118.696577,32.157273,320100021573
3201,南京,320100021573,3号线,320100021573029,林场,118.671334,32.163563,320100021573
3201,南京,320100021293,4号线,320100021293002,龙江,118.738050,32.057926,320100021293
3201,南京,320100021293,4号线,320100021293003,草场门·南艺·二师,118.755539,32.060351,320100021293
3201,南京,320100021293,4号线,320100021293009,云南路,118.774682,32.059127,320100021293
3201,南京,320100021293,4号线,320100021293012,九华山,118.806000,32.057314,320100021293
3201,南京,320100021293,4号线,320100021293013,岗子村,118.816020,32.065352,320100021293
3201,南京,320100021293,4号线,320100021293014,蒋王庙,118.831148,32.077536,320100021293
3201,南京,320100021293,4号线,320100021293015,王家湾,118.837921,32.085254,320100021293
3201,南京,320100021293,4号线,320100021293023,聚宝山,118.864212,32.093858,320100021293
3201,南京,320100021293,4号线,320100021293016,徐庄·苏宁总部,118.889679,32.084861,320100021293
3201,南京,320100021293,4号线,320100021293024,汇通路,118.931631,32.078018,320100021293
3201,南京,320100021293,4号线,320100021293018,灵山,118.943672,32.077698,320100021293
3201,南京,320100021293,4号线,320100021293019,东流,118.965470,32.077111,320100021293
3201,南京,320100021293,4号线,320100021293020,孟北,118.987240,32.084468,320100021293
3201,南京,320100021293,4号线,320100021293021,西岗桦墅,118.996482,32.098965,320100021293
3201,南京,320100021293,4号线,320100021293022,仙林湖,118.992322,32.125478,320100021293
3201,南京,900000075073,S7号线(宁溧线),900000075073003,柘塘,118.937897,31.756740,900000075073
3201,南京,900000075073,S7号线(宁溧线),900000075073004,空港新城溧水,118.989250,31.733816,900000075073
3201,南京,900000075073,S7号线(宁溧线),900000075073005,群力,119.014478,31.720883,900000075073
3201,南京,900000075073,S7号线(宁溧线),900000075073006,卧龙湖,119.043290,31.686304,900000075073
3201,南京,900000075073,S7号线(宁溧线),900000075073007,溧水,119.044582,31.662243,900000075073
3201,南京,900000075073,S7号线(宁溧线),900000075073008,中山湖,119.045275,31.646761,900000075073
3201,南京,900000075073,S7号线(宁溧线),900000075073009,幸庄,119.046113,31.624602,900000075073
3201,南京,900000075073,S7号线(宁溧线),900000075073010,无想山,119.046528,31.611448,900000075073
3201,南京,320100022469,S8号线(宁天线),320100022469018,泰山新村,118.716045,32.144521,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469016,高新开发区,118.719487,32.177538,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469015,信息工程大学,118.726862,32.202394,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469014,卸甲甸,118.730435,32.214608,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469013,大厂,118.740131,32.228848,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469012,葛塘,118.753637,32.244425,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469011,长芦,118.776484,32.273302,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469010,化工园,118.785684,32.285557,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469009,六合开发区,118.805334,32.305196,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469008,龙池,118.820150,32.319014,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469007,雄州,118.836662,32.334610,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469006,凤凰山公园,118.845116,32.346842,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469005,方州广场,118.850115,32.359539,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469004,沈桥,118.891854,32.399891,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469003,八百桥,118.933243,32.427050,320100022469
3201,南京,320100022469,S8号线(宁天线),320100022469002,金牛湖,118.964703,32.465430,320100022469
3201,南京,900000075091,S9号线(宁高线),900000075091005,铜山,118.881885,31.696082,900000075091
3201,南京,900000075091,S9号线(宁高线),900000075091004,石湫,118.907380,31.640387,900000075091
3201,南京,900000075091,S9号线(宁高线),900000075091003,明觉,118.902178,31.546324,900000075091
3201,南京,900000075091,S9号线(宁高线),900000075091002,团结圩,118.887696,31.395788,900000075091
3201,南京,900000075091,S9号线(宁高线),900000075091001,高淳,118.877193,31.340956,900000075091
3201,南京,320100022437,10号线,320100022437003,小行,118.744681,31.982464,320100022437
3201,南京,320100022437,10号线,320100021299021,中胜,118.733170,31.987911,320100022437
3201,南京,320100022437,10号线,320100022437006,奥体中心,118.718286,32.009065,320100022437
3201,南京,320100022437,10号线,320100022437007,梦都大街,118.721781,32.015473,320100022437
3201,南京,320100022437,10号线,320100022437008,绿博园,118.716735,32.024161,320100022437
3201,南京,320100022437,10号线,320100022437009,江心洲,118.703335,32.031632,320100022437
3201,南京,320100022437,10号线,320100022437010,临江,118.665528,32.057186,320100022437
3201,南京,320100022437,10号线,320100022437011,浦口万汇城,118.657082,32.061689,320100022437
3201,南京,320100022437,10号线,320100022437012,南京工业大学,118.648245,32.066794,320100022437
3201,南京,320100022437,10号线,320100022437013,龙华路,118.635204,32.064712,320100022437
3201,南京,320100022437,10号线,320100022437014,文德路,118.626645,32.057396,320100022437
3201,南京,320100022437,10号线,320100022437015,雨山路,118.615125,32.044496,320100022437
8100,香港,810000020815,迪士尼綫,810000020815002,迪士尼,114.05,22.313,810000020815
8100,香港,810000020815,迪士尼綫,810000020807003,欣澳,114.034,22.3301,810000020815|810000020807
8100,香港,810000020817,港島綫,810000020817018,堅尼地城,114.134,22.2786,810000020817
8100,香港,810000020817,港島綫,810000020817017,香港大學,114.141,22.2814,810000020817
8100,香港,810000020817,港島綫,810000020817016,西營盤,114.148,22.2827,810000020817
8100,香港,810000020817,港島綫,810000020817015,上環,114.158,22.2837,810000020817
8100,香港,810000020817,港島綫,810000020817014,中環,114.164,22.279,810000020817|810000020823
8100,香港,810000020817,港島綫,810000020817013,金鐘,114.170494,22.276448,810000020817|900000072541|810000020823
8100,香港,810000020817,港島綫,810000020817012,灣仔,114.178,22.2744,810000020817
8100,香港,810000020817,港島綫,810000020817011,銅鑼灣,114.189,22.2775,810000020817
8100,香港,810000020817,港島綫,810000020817010,天后,114.197,22.28,810000020817
8100,香港,810000020817,港島綫,810000020817009,炮台山,114.199,22.2857,810000020817
8100,香港,810000020817,港島綫,810000020804004,北角,114.205,22.2882,810000020804|810000023589|810000020817
8100,香港,810000020817,港島綫,810000020804005,鰂魚涌,114.215,22.285,810000020804|810000023589|810000020817
8100,香港,810000020817,港島綫,810000020817006,太古,114.221,22.2818,810000020817
8100,香港,810000020817,港島綫,810000020817005,西灣河,114.227,22.2793,810000020817
8100,香港,810000020817,港島綫,810000020817004,筲箕灣,114.234,22.2762,810000020817
8100,香港,810000020817,港島綫,810000020817003,杏花邨,114.245,22.2738,810000020817
8100,香港,810000020817,港島綫,810000020817002,柴灣,114.242,22.2618,810000020817
8100,香港,900000072541,南港島綫,900000072541002,海洋公園,114.179442,22.245990,900000072541
8100,香港,900000072541,南港島綫,900000072541003,黃竹坑,114.173092,22.245304,900000072541
8100,香港,900000072541,南港島綫,900000072541004,利東,114.161536,22.239958,900000072541
8100,香港,900000072541,南港島綫,900000072541005,海怡半島,114.153938,22.240033,900000072541
8100,香港,810000020819,西鐵綫,810000020809002,紅磡,114.186686,22.299936,810000020819|810000020810|810000020809
8100,香港,810000020819,西鐵綫,810000020819003,尖東,114.18,22.2927,810000020819
8100,香港,810000020819,西鐵綫,810000020819004,柯士甸,114.171,22.302,810000020819
8100,香港,810000020819,西鐵綫,810000020807006,南昌,114.158541,22.323921,810000020807|810000020819
8100,香港,810000020819,西鐵綫,810000020819006,美孚,114.142,22.3353,810000020819|810000020823
8100,香港,810000020819,西鐵綫,810000020819007,荃灣西,114.115,22.3656,810000020819
8100,香港,810000020819,西鐵綫,810000020819008,錦上路,114.068,22.4322,810000020819
8100,香港,810000020819,西鐵綫,810000020819009,元朗,114.04,22.4434,810000020819
8100,香港,810000020819,西鐵綫,810000020819010,朗屏,114.03,22.4448,810000020819
8100,香港,810000020819,西鐵綫,810000020819011,天水圍,114.009,22.4448,810000020819
8100,香港,810000020819,西鐵綫,810000020819012,兆康,113.984,22.4091,810000020819
8100,香港,810000020819,西鐵綫,810000020819013,屯門,113.978,22.3923,810000020819
8100,香港,810000020823,荃灣綫,810000020823017,荃灣,114.123,22.3711,810000020823
8100,香港,810000020823,荃灣綫,810000020823016,大窩口,114.13,22.3683,810000020823
8100,香港,810000020823,荃灣綫,810000020823015,葵興,114.136,22.3606,810000020823
8100,香港,810000020823,荃灣綫,810000020823014,葵芳,114.133,22.3543,810000020823
8100,香港,810000020823,荃灣綫,810000020807005,荔景,114.131,22.346,810000020807|810000020823
8100,香港,810000020823,荃灣綫,810000020823011,荔枝角,114.153,22.3347,810000020823
8100,香港,810000020823,荃灣綫,810000020823010,長沙灣,114.161,22.3327,810000020823
8100,香港,810000020823,荃灣綫,810000020823009,深水埗,114.167342,22.328073,810000020823
8100,香港,810000020823,荃灣綫,810000020821004,太子,114.173219,22.321937,810000020821|810000020823
8100,香港,810000020823,荃灣綫,810000020821003,旺角,114.174280,22.316842,810000020821|810000020823
8100,香港,810000020823,荃灣綫,810000020821002,油麻地,114.175658,22.310264,810000020821|810000020823
8100,香港,810000020823,荃灣綫,810000020823005,佐敦,114.177,22.3021,810000020823
8100,香港,810000020823,荃灣綫,810000020823004,尖沙咀,114.177,22.2947,810000020823
8100,香港,810000023589,將軍澳綫北角-康城,810000020804003,康城,114.274,22.2925,810000020804
8100,香港,810000023589,將軍澳綫北角-康城,810000020804002,將軍澳,114.265,22.3046,810000020804|810000023589
8100,香港,810000023589,將軍澳綫北角-康城,810000020804007,調景嶺,114.257,22.3014,810000020804|810000023589|810000020821
8100,香港,810000023589,將軍澳綫北角-康城,810000020804006,油塘,114.242,22.2951,810000020804|810000023589|810000020821
8100,香港,810000020804,將軍澳綫寶琳-北角,810000023589003,坑口,114.269,22.3126,810000023589
8100,香港,810000020804,將軍澳綫寶琳-北角,810000023589002,寶琳,114.263,22.3198,810000023589
8100,香港,810000020807,東涌綫,810000020807002,東涌,113.946,22.2862,810000020807
8100,香港,810000020807,東涌綫,810000010813003,青衣,114.112563,22.355763,810000010813|810000020807
8100,香港,810000020807,東涌綫,810000020807007,奧運,114.165,22.3153,810000020807
8100,香港,810000020807,東涌綫,810000010813004,九龍,114.166578,22.302336,810000010813|810000020807
8100,香港,810000020807,東涌綫,810000010813005,香港,114.162952,22.282068,810000010813|810000020807
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809003,旺角東,114.178,22.3192,810000020810|810000020809
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809004,九龍塘,114.182,22.3341,810000020810|810000020809|810000020821
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809005,大圍,114.183441,22.370133,810000020825|810000020810|810000020809
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809006,沙田,114.192,22.3793,810000020810|810000020809
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809007,火炭,114.203,22.3924,810000020810|810000020809
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809008,大學,114.215,22.411,810000020810|810000020809
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809009,大埔墟,114.175,22.4419,810000020810|810000020809
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809010,太和,114.166,22.448,810000020810|810000020809
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809011,粉嶺,114.144,22.4895,810000020810|810000020809
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020809012,上水,114.133,22.4988,810000020810|810000020809
8100,香港,810000020810,東鐵綫落馬洲-紅磡,810000020810013,落馬洲,114.071,22.5119,810000020810
8100,香港,810000020809,東鐵綫羅湖-紅磡,810000020809013,羅湖,114.119,22.525,810000020809
8100,香港,810000010813,機場快綫,810000010813002,機場,113.941,22.3129,810000010813
8100,香港,810000010813,機場快綫,810000010813001,博覽館,113.948,22.3193,810000010813
8100,香港,810000020821,觀塘綫,810000020821017,黃埔,114.194626,22.302199,810000020821
8100,香港,810000020821,觀塘綫,810000020821018,何文田,114.187751,22.306628,810000020821
8100,香港,810000020821,觀塘綫,810000020821005,石硤尾,114.174,22.3294,810000020821
8100,香港,810000020821,觀塘綫,810000020821007,樂富,114.192,22.3351,810000020821
8100,香港,810000020821,觀塘綫,810000020821008,黃大仙,114.199,22.3389,810000020821
8100,香港,810000020821,觀塘綫,810000020821009,鑽石山,114.206,22.3374,810000020821
8100,香港,810000020821,觀塘綫,810000020821010,彩虹,114.214,22.3319,810000020821
8100,香港,810000020821,觀塘綫,810000020821011,九龍灣,114.219,22.3208,810000020821
8100,香港,810000020821,觀塘綫,810000020821012,牛頭角,114.224,22.3126,810000020821
8100,香港,810000020821,觀塘綫,810000020821013,觀塘,114.231,22.3094,810000020821
8100,香港,810000020821,觀塘綫,810000020821014,藍田,114.238,22.3037,810000020821
8100,香港,810000020825,馬鞍山綫,810000020825009,車公廟,114.191,22.372,810000020825
8100,香港,810000020825,馬鞍山綫,810000020825008,沙田圍,114.2,22.3742,810000020825
8100,香港,810000020825,馬鞍山綫,810000020825007,第一城,114.208,22.3802,810000020825
8100,香港,810000020825,馬鞍山綫,810000020825006,石門,114.213,22.3849,810000020825
8100,香港,810000020825,馬鞍山綫,810000020825005,大水坑,114.228,22.4056,810000020825
8100,香港,810000020825,馬鞍山綫,810000020825004,恆安,114.231,22.4153,810000020825
8100,香港,810000020825,馬鞍山綫,810000020825003,馬鞍山,114.237,22.422,810000020825
8100,香港,810000020825,馬鞍山綫,810000020825002,烏溪沙,114.249,22.4263,810000020825
5000,重庆,500100022282,1号线,500100021567003,小什字,106.583593,29.560028,500100022282|900000027933
5000,重庆,500100022282,1号线,500100022282022,较场口,106.574352,29.553575,500100022282|500100031250
5000,重庆,500100022282,1号线,500100022282021,七星岗,106.563142,29.554871,500100022282
5000,重庆,500100022282,1号线,500100021584023,两路口,106.549342,29.552621,500100022282|500100021584
5000,重庆,500100022282,1号线,500100022282019,鹅岭,106.533923,29.547986,500100022282
5000,重庆,500100022282,1号线,500100022282018,大坪,106.519184,29.541886,500100022282|500100031250
5000,重庆,500100022282,1号线,500100022282017,石油路,106.508308,29.538110,500100022282
5000,重庆,500100022282,1号线,500100022282016,歇台子,106.498353,29.535480,500100022282
5000,重庆,500100022282,1号线,500100022282015,石桥铺,106.484891,29.532771,500100022282
5000,重庆,500100022282,1号线,500100022282014,高庙村,106.469211,29.536409,500100022282
5000,重庆,500100022282,1号线,500100022282013,马家岩,106.468033,29.544984,500100022282
5000,重庆,500100022282,1号线,500100022282012,小龙坎,106.468325,29.553658,500100022282
5000,重庆,500100022282,1号线,500100022282011,沙坪坝,106.460366,29.556006,500100022282|900000055077
5000,重庆,500100022282,1号线,500100022282010,杨公桥,106.450227,29.561544,500100022282
5000,重庆,500100022282,1号线,500100022282009,烈士墓,106.445437,29.567434,500100022282
5000,重庆,500100022282,1号线,500100022282008,磁器口,106.446420,29.576719,500100022282
5000,重庆,500100022282,1号线,500100022282007,石井坡,106.444283,29.589415,500100022282
5000,重庆,500100022282,1号线,500100022282006,双碑,106.444370,29.605775,500100022282
5000,重庆,500100022282,1号线,500100022282005,赖家桥,106.381441,29.610285,500100022282
5000,重庆,500100022282,1号线,500100022282004,微电园,106.362894,29.609665,500100022282
5000,重庆,500100022282,1号线,500100022282003,陈家桥,106.328499,29.607427,500100022282
5000,重庆,500100022282,1号线,500100022282002,大学城,106.308908,29.607350,500100022282
5000,重庆,500100022282,1号线,500100022282024,尖顶坡,106.292967,29.607324,500100022282
5000,重庆,500100031250,2号线,500100031250003,临江门,106.574228,29.558281,500100031250
5000,重庆,500100031250,2号线,500100031250004,黄花园,106.564839,29.563396,500100031250
5000,重庆,500100031250,2号线,500100031250005,大溪沟,106.558397,29.566175,500100031250
5000,重庆,500100031250,2号线,500100031250006,曾家岩,106.550111,29.566468,500100031250
5000,重庆,500100031250,2号线,500100021584022,牛角沱,106.542605,29.560679,500100031250|500100021584
5000,重庆,500100031250,2号线,500100031250008,李子坝,106.537660,29.552892,500100031250
5000,重庆,500100031250,2号线,500100031250009,佛图关,106.531503,29.549345,500100031250
5000,重庆,500100031250,2号线,500100031250011,袁家岗,106.513742,29.528808,500100031250
5000,重庆,500100031250,2号线,500100031250012,谢家湾,106.517591,29.519096,500100031250
5000,重庆,500100031250,2号线,500100031250013,杨家坪,106.513903,29.507839,500100031250
5000,重庆,500100031250,2号线,500100031250014,动物园,106.509401,29.500053,500100031250
5000,重庆,500100031250,2号线,500100031250015,大堰村,106.499192,29.499619,500100031250
5000,重庆,500100031250,2号线,500100031250016,马王场,106.488749,29.496091,500100031250
5000,重庆,500100031250,2号线,500100031250017,平安,106.485049,29.488733,500100031250
5000,重庆,500100031250,2号线,500100031250018,大渡口,106.478209,29.481837,500100031250
5000,重庆,500100031250,2号线,500100031250019,新山村,106.476401,29.471978,500100031250
5000,重庆,500100031250,2号线,500100031250020,天堂堡,106.472268,29.466585,500100031250
5000,重庆,500100031250,2号线,500100031250021,建桥,106.474727,29.449940,500100031250
5000,重庆,500100031250,2号线,500100031250022,金家湾,106.475526,29.437798,500100031250
5000,重庆,500100031250,2号线,500100031250023,刘家坝,106.482735,29.427529,500100031250
5000,重庆,500100031250,2号线,500100031250024,白居寺,106.491974,29.414619,500100031250
5000,重庆,500100031250,2号线,500100031250025,大江,106.501082,29.384138,500100031250
5000,重庆,500100031250,2号线,500100021584040,鱼洞,106.505897,29.375867,500100031250|500100021584
5000,重庆,500100021584,3号线,500100021584039,金竹,106.523885,29.375547,500100021584
5000,重庆,500100021584,3号线,500100021584038,鱼胡路,106.539122,29.377762,500100021584
5000,重庆,500100021584,3号线,500100021584037,学堂湾,106.542983,29.398062,500100021584
5000,重庆,500100021584,3号线,500100021584036,大山村,106.543657,29.412858,500100021584
5000,重庆,500100021584,3号线,500100021584035,花溪,106.550211,29.432287,500100021584
5000,重庆,500100021584,3号线,500100021584034,岔路口,106.554512,29.448579,500100021584
5000,重庆,500100021584,3号线,500100021584033,九公里,106.559086,29.458466,500100021584
5000,重庆,500100021584,3号线,500100021584032,麒龙,106.562563,29.466957,500100021584
5000,重庆,500100021584,3号线,500100021584031,八公里,106.565862,29.478103,500100021584
5000,重庆,500100021584,3号线,500100021584030,二塘,106.572766,29.488581,500100021584
5000,重庆,500100021584,3号线,500100021584029,六公里,106.573332,29.497788,500100021584
5000,重庆,500100021584,3号线,500100021584028,五公里,106.573876,29.507337,500100021584
5000,重庆,500100021584,3号线,500100021584027,四公里,106.576142,29.516665,500100021584|900000055077
5000,重庆,500100021584,3号线,500100021584026,南坪,106.569885,29.525990,500100021584
5000,重庆,500100021584,3号线,500100021584025,工贸,106.563399,29.531553,500100021584
5000,重庆,500100021584,3号线,500100021584024,铜元局,106.551562,29.536006,500100021584
5000,重庆,500100021584,3号线,500100021584021,华新街,106.537132,29.563956,500100021584
5000,重庆,500100021584,3号线,500100021584020,观音桥,106.532469,29.573462,500100021584
5000,重庆,500100021584,3号线,500100021584019,红旗河沟,106.526215,29.585387,500100021584|900000027933
5000,重庆,500100021584,3号线,500100021584018,嘉州路,106.522156,29.595523,500100021584
5000,重庆,500100021584,3号线,500100021584017,郑家院子,106.529943,29.599459,500100021584
5000,重庆,500100021584,3号线,500100021584016,唐家院子,106.540633,29.599152,500100021584
5000,重庆,500100021584,3号线,500100021584015,狮子坪,106.549203,29.601310,500100021584
5000,重庆,500100021584,3号线,500100021584014,重庆北站南广场,106.549274,29.606696,500100021584|900000077387|900000055077
5000,重庆,500100021584,3号线,500100021584013,龙头寺,106.549627,29.616770,500100021584
